mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	I/mA	cycle number	I Range	P/W	
2	1	0	1	0	1.909999951749342E-001	-5.1766908E-001	-5.1818335E-001	1.2805138E-004	1.000000000000000E+000	13	-6.6354097E-008
2	1	0	0	0	1.919999951496720E-001	-5.1746905E-001	-5.1801163E-001	1.8594545E-004	1.000000000000000E+000	13	-9.6321905E-008
2	1	0	1	0	1.929999951244099E-001	-5.1706886E-001	-5.1755375E-001	3.4245025E-004	1.000000000000000E+000	13	-1.7723642E-007
2	1	0	0	0	1.939999950991478E-001	-5.1676875E-001	-5.1722938E-001	3.8507555E-004	1.000000000000000E+000	13	-1.9917239E-007
2	1	0	1	0	1.949999950738857E-001	-5.1626861E-001	-5.1667607E-001	6.2746723E-004	1.000000000000000E+000	13	-3.2419732E-007
2	1	0	0	0	1.959999950486235E-001	-5.1576841E-001	-5.1625633E-001	6.4019114E-004	1.000000000000000E+000	13	-3.3050273E-007
2	1	0	1	0	1.969999950233614E-001	-5.1526821E-001	-5.1555043E-001	5.6957314E-004	1.000000000000000E+000	13	-2.9364367E-007
2	1	0	0	0	1.979999949980993E-001	-5.1476806E-001	-5.1503527E-001	6.5100653E-004	1.000000000000000E+000	13	-3.3529133E-007
2	1	0	1	0	1.989999949728372E-001	-5.1416785E-001	-5.1461554E-001	7.4325525E-004	1.000000000000000E+000	13	-3.8249070E-007
2	1	0	0	0	1.999999949475750E-001	-5.1356763E-001	-5.1411945E-001	9.3665969E-004	1.000000000000000E+000	13	-4.8155493E-007
2	1	0	1	0	2.009999949223129E-001	-5.1306742E-001	-5.1354706E-001	6.0710881E-004	1.000000000000000E+000	13	-3.1177896E-007
2	1	0	0	0	2.019999948970508E-001	-5.1246721E-001	-5.1289839E-001	6.3510158E-004	1.000000000000000E+000	13	-3.2574258E-007
2	1	0	1	0	2.029999948717887E-001	-5.1186699E-001	-5.1232600E-001	9.1948226E-004	1.000000000000000E+000	13	-4.7107469E-007
2	1	0	0	0	2.039999948465265E-001	-5.1136678E-001	-5.1179177E-001	7.0444716E-004	1.000000000000000E+000	13	-3.6053027E-007
2	1	0	1	0	2.049999948212644E-001	-5.1096666E-001	-5.1127660E-001	4.3024565E-004	1.000000000000000E+000	13	-2.1997454E-007
2	1	0	0	0	2.059999947960023E-001	-5.1046646E-001	-5.1076150E-001	6.4973411E-004	1.000000000000000E+000	13	-3.3185916E-007
2	1	0	1	0	2.069999947707402E-001	-5.1006633E-001	-5.1060885E-001	7.9351495E-004	1.000000000000000E+000	13	-4.0517577E-007
2	1	0	0	0	2.079999947454780E-001	-5.0976622E-001	-5.1020819E-001	4.3597145E-004	1.000000000000000E+000	13	-2.2243620E-007
2	1	0	1	0	2.089999947202159E-001	-5.0956613E-001	-5.0988382E-001	4.6141937E-004	1.000000000000000E+000	13	-2.3527028E-007
2	1	0	0	0	2.099999946949538E-001	-5.0936610E-001	-5.0967395E-001	1.3632198E-004	1.000000000000000E+000	13	-6.9479761E-008
2	1	0	1	0	2.109999946696917E-001	-5.0926602E-001	-5.0961673E-001	6.0614355E-005	1.000000000000000E+000	13	-3.0890089E-008
2	1	0	0	0	2.119999946444295E-001	-5.0926602E-001	-5.0969303E-001	7.3338320E-005	1.000000000000000E+000	13	-3.7380030E-008
2	1	0	1	0	2.129999946191674E-001	-5.0926602E-001	-5.0969303E-001	7.1429728E-005	1.000000000000000E+000	13	-3.6407233E-008
2	0	0	0	0	2.139999945939053E-001	-5.0936610E-001	-5.0986475E-001	-7.2351118E-005	1.000000000000000E+000	13	3.6889286E-008
2	0	0	1	0	2.149999945686432E-001	-5.0956613E-001	-5.1001740E-001	-2.4985048E-004	1.000000000000000E+000	13	1.2742809E-007
2	0	0	0	0	2.159999945433810E-001	-5.0986624E-001	-5.1036084E-001	-3.7581776E-004	1.000000000000000E+000	13	1.9180267E-007
2	0	0	1	0	2.169999945181189E-001	-5.1026642E-001	-5.1064700E-001	-6.4874685E-004	1.000000000000000E+000	13	3.3128063E-007
2	0	0	0	0	2.179999944928568E-001	-5.1066655E-001	-5.1104766E-001	-7.2699931E-004	1.000000000000000E+000	13	3.7153129E-007
2	0	0	1	0	2.189999944675947E-001	-5.1116675E-001	-5.1173455E-001	-5.9848721E-004	1.000000000000000E+000	13	3.0626657E-007
2	0	0	0	0	2.199999944423325E-001	-5.1166689E-001	-5.1209706E-001	-7.3399744E-004	1.000000000000000E+000	13	3.7587793E-007
2	0	0	1	0	2.209999944170704E-001	-5.1226711E-001	-5.1278389E-001	-9.9165784E-004	1.000000000000000E+000	13	5.0850616E-007
2	0	0	0	0	2.219999943918083E-001	-5.1286733E-001	-5.1348984E-001	-1.1526160E-003	1.000000000000000E+000	13	5.9185663E-007
2	0	0	1	0	2.229999943665462E-001	-5.1346755E-001	-5.1400501E-001	-6.5256405E-004	1.000000000000000E+000	13	3.3542119E-007
2	0	0	0	0	2.239999943412840E-001	-5.1416785E-001	-5.1474905E-001	-1.0349192E-003	1.000000000000000E+000	13	5.3272367E-007
2	0	0	1	0	2.249999943160219E-001	-5.1486808E-001	-5.1535964E-001	-1.0075629E-003	1.000000000000000E+000	13	5.1925724E-007
2	0	0	0	0	2.259999942907598E-001	-5.1556832E-001	-5.1591289E-001	-9.1849500E-004	1.000000000000000E+000	13	4.7386342E-007
2	0	0	1	0	2.269999942654977E-001	-5.1616853E-001	-5.1669514E-001	-8.4278733E-004	1.000000000000000E+000	13	4.3546413E-007
2	0	0	0	0	2.279999942402355E-001	-5.1686883E-001	-5.1732481E-001	-1.0221953E-003	1.000000000000000E+000	13	5.2880699E-007
2	0	0	1	0	2.289999942149734E-001	-5.1746905E-001	-5.1795441E-001	-9.0577098E-004	1.000000000000000E+000	13	4.6914806E-007
2	0	0	0	0	2.299999941897113E-001	-5.1806927E-001	-5.1852679E-001	-1.0730912E-003	1.000000000000000E+000	13	5.5642653E-007
2	0	0	1	0	2.309999941644492E-001	-5.1856941E-001	-5.1894653E-001	-7.5435580E-004	1.000000000000000E+000	13	3.9147034E-007
2	0	0	0	0	2.319999941391870E-001	-5.1906961E-001	-5.1944262E-001	-7.2190963E-004	1.000000000000000E+000	13	3.7499063E-007
2	0	0	1	0	2.329999941139249E-001	-5.1946974E-001	-5.1988143E-001	-6.1948178E-004	1.000000000000000E+000	13	3.2205708E-007
2	0	0	0	0	2.339999940886628E-001	-5.1986992E-001	-5.2028209E-001	-5.9657864E-004	1.000000000000000E+000	13	3.1038917E-007
2	0	0	1	0	2.349999940634007E-001	-5.2007002E-001	-5.2053010E-001	-4.4770818E-004	1.000000000000000E+000	13	2.3304558E-007
2	0	0	0	0	2.359999940381385E-001	-5.2027005E-001	-5.2051103E-001	-2.1040616E-004	1.000000000000000E+000	13	1.0951872E-007
2	0	0	1	0	2.369999940128764E-001	-5.2047014E-001	-5.2093077E-001	-3.8599694E-004	1.000000000000000E+000	13	2.0107768E-007
2	0	0	0	0	2.379999939876143E-001	-5.2047014E-001	-5.2085447E-001	-6.1535742E-005	1.000000000000000E+000	13	3.2051165E-008
2	0	0	1	0	2.389999939623522E-001	-5.2047014E-001	-5.2089262E-001	-1.3787956E-004	1.000000000000000E+000	13	7.1820445E-008
2	1	0	0	0	2.399999939370900E-001	-5.2037013E-001	-5.2083540E-001	6.5703942E-005	1.000000000000000E+000	13	-3.4220939E-008
2	1	0	1	0	2.409999939118279E-001	-5.2017003E-001	-5.2058738E-001	1.1914462E-004	1.000000000000000E+000	13	-6.2025187E-008
2	1	0	0	0	2.419999938865658E-001	-5.1996994E-001	-5.2035838E-001	1.9103503E-004	1.000000000000000E+000	13	-9.9406677E-008
2	1	0	1	0	2.429999938613037E-001	-5.1956981E-001	-5.2005315E-001	4.5060401E-004	1.000000000000000E+000	13	-2.3433803E-007
2	1	0	0	0	2.439999938360415E-001	-5.1926970E-001	-5.1978600E-001	3.5644663E-004	1.000000000000000E+000	13	-1.8527597E-007
2	1	0	1	0	2.449999938107794E-001	-5.1876950E-001	-5.1925182E-001	6.3001196E-004	1.000000000000000E+000	13	-3.2713487E-007
2	1	0	0	0	2.459999937855173E-001	-5.1826930E-001	-5.1867944E-001	6.2746723E-004	1.000000000000000E+000	13	-3.2545435E-007
2	1	0	1	0	2.469999937602552E-001	-5.1776916E-001	-5.1818335E-001	6.0074677E-004	1.000000000000000E+000	13	-3.1129699E-007
2	1	0	0	0	2.479999937349930E-001	-5.1726896E-001	-5.1766819E-001	6.0265540E-004	1.000000000000000E+000	13	-3.1197553E-007
2	1	0	1	0	2.489999937097309E-001	-5.1666874E-001	-5.1709586E-001	7.7888236E-004	1.000000000000000E+000	13	-4.0275685E-007
2	1	0	0	0	2.499999936844688E-001	-5.1606852E-001	-5.1646620E-001	8.9912396E-004	1.000000000000000E+000	13	-4.6436713E-007
2	1	0	1	0	2.509999936592067E-001	-5.1556832E-001	-5.1598924E-001	5.5430440E-004	1.000000000000000E+000	13	-2.8601511E-007
2	1	0	0	0	2.519999936339445E-001	-5.1496810E-001	-5.1574123E-001	6.1856036E-004	1.000000000000000E+000	13	-3.1901709E-007
2	1	0	1	0	2.529999936086824E-001	-5.1436788E-001	-5.1467276E-001	8.6540537E-004	1.000000000000000E+000	13	-4.4540056E-007
2	1	0	0	0	2.539999935834203E-001	-5.1386774E-001	-5.1446289E-001	6.4718933E-004	1.000000000000000E+000	13	-3.3295490E-007
2	1	0	1	0	2.549999935581582E-001	-5.1346755E-001	-5.1381421E-001	3.9716339E-004	1.000000000000000E+000	13	-2.0406819E-007
2	1	0	0	0	2.559999935328960E-001	-5.1296741E-001	-5.1329905E-001	6.8027165E-004	1.000000000000000E+000	13	-3.4918278E-007
2	1	0	1	0	2.569999935076339E-001	-5.1256722E-001	-5.1287931E-001	7.6043262E-004	1.000000000000000E+000	13	-3.9001017E-007
2	1	0	0	0	2.579999934823718E-001	-5.1226711E-001	-5.1265037E-001	4.3406288E-004	1.000000000000000E+000	13	-2.2252250E-007
2	1	0	1	0	2.589999934571097E-001	-5.1206708E-001	-5.1261216E-001	4.2897326E-004	1.000000000000000E+000	13	-2.1989692E-007
2	1	0	0	0	2.599999934318475E-001	-5.1186699E-001	-5.1245958E-001	1.7449388E-004	1.000000000000000E+000	13	-8.9421057E-008
2	1	0	1	0	2.609999934065854E-001	-5.1176697E-001	-5.1202071E-001	5.3616179E-005	1.000000000000000E+000	13	-2.7452593E-008
2	1	0	0	0	2.619999933813233E-001	-5.1166689E-001	-5.1213521E-001	3.7171537E-004	1.000000000000000E+000	13	-1.9036852E-007
2	1	0	1	0	2.629999933560612E-001	-5.1176697E-001	-5.1226878E-001	1.8085587E-004	1.000000000000000E+000	13	-9.2646815E-008
2	0	0	0	0	2.639999933307990E-001	-5.1186699E-001	-5.1213521E-001	-3.8632603E-005	1.000000000000000E+000	13	1.9785116E-008
2	0	0	1	0	2.649999933055369E-001	-5.1206708E-001	-5.1247865E-001	-3.0901690E-004	1.000000000000000E+000	13	1.5836457E-007
2	0	0	0	0	2.659999932802748E-001	-5.1236719E-001	-5.1293653E-001	-4.0571907E-004	1.000000000000000E+000	13	2.0810813E-007
2	0	0	1	0	2.669999932550127E-001	-5.1276731E-001	-5.1303196E-001	-6.1439216E-004	1.000000000000000E+000	13	3.1520281E-007
2	0	0	0	0	2.679999932297505E-001	-5.1316744E-001	-5.1348984E-001	-6.1566452E-004	1.000000000000000E+000	13	3.1613749E-007
2	0	0	1	0	2.689999932044884E-001	-5.1366764E-001	-5.1408130E-001	-6.0294056E-004	1.000000000000000E+000	13	3.0996046E-007
2	0	0	0	0	2.699999931792263E-001	-5.1416785E-001	-5.1444381E-001	-5.7685643E-004	1.000000000000000E+000	13	2.9676022E-007
2	0	0	1	0	2.709999931539642E-001	-5.1476806E-001	-5.1530236E-001	-1.0145609E-003	1.000000000000000E+000	13	5.2280564E-007
2	0	0	0	0	2.719999931287020E-001	-5.1536828E-001	-5.1577938E-001	-9.8147860E-004	1.000000000000000E+000	13	5.0622640E-007
2	0	0	1	0	2.729999931034399E-001	-5.1596850E-001	-5.1644713E-001	-6.6465180E-004	1.000000000000000E+000	13	3.4325751E-007
2	0	0	0	0	2.739999930781778E-001	-5.1666874E-001	-5.1717216E-001	-9.2231215E-004	1.000000000000000E+000	13	4.7699416E-007
2	0	0	1	0	2.749999930529157E-001	-5.1736897E-001	-5.1791626E-001	-9.8656828E-004	1.000000000000000E+000	13	5.1095975E-007
2	0	0	0	0	2.759999930276535E-001	-5.1806927E-001	-5.1833600E-001	-8.5042178E-004	1.000000000000000E+000	13	4.4080423E-007
2	0	0	1	0	2.769999930023914E-001	-5.1866949E-001	-5.1930904E-001	-8.5233035E-004	1.000000000000000E+000	13	4.4262285E-007
2	0	0	0	0	2.779999929771293E-001	-5.1936972E-001	-5.1955706E-001	-1.0285573E-003	1.000000000000000E+000	13	5.3439419E-007
2	0	0	1	0	2.789999929518672E-001	-5.1996994E-001	-5.2053010E-001	-8.8159542E-004	1.000000000000000E+000	13	4.5889695E-007
2	0	0	0	0	2.799999929266050E-001	-5.2057016E-001	-5.2104527E-001	-1.1220784E-003	1.000000000000000E+000	13	5.8465366E-007
2	0	0	1	0	2.809999929013429E-001	-5.2107036E-001	-5.2146500E-001	-7.7216933E-004	1.000000000000000E+000	13	4.0265928E-007
2	0	0	0	0	2.819999928760808E-001	-5.2157056E-001	-5.2199924E-001	-7.4544904E-004	1.000000000000000E+000	13	3.8912384E-007
2	0	0	1	0	2.829999928508187E-001	-5.2197069E-001	-5.2238083E-001	-6.1121117E-004	1.000000000000000E+000	13	3.1928499E-007
2	0	0	0	0	2.839999928255565E-001	-5.2237082E-001	-5.2266699E-001	-6.7483104E-004	1.000000000000000E+000	13	3.5271191E-007
2	0	0	1	0	2.849999928002944E-001	-5.2257091E-001	-5.2287686E-001	-5.2977778E-004	1.000000000000000E+000	13	2.7700855E-007
2	0	0	0	0	2.859999927750323E-001	-5.2277100E-001	-5.2329665E-001	-2.3903509E-004	1.000000000000000E+000	13	1.2508626E-007
2	0	0	1	0	2.869999927497702E-001	-5.2297103E-001	-5.2335387E-001	-4.1653446E-004	1.000000000000000E+000	13	2.1799492E-007
2	0	0	0	0	2.879999927245080E-001	-5.2297103E-001	-5.2327752E-001	-2.2821971E-004	1.000000000000000E+000	13	1.1942224E-007
2	0	0	1	0	2.889999926992459E-001	-5.2297103E-001	-5.2335387E-001	-1.9195641E-004	1.000000000000000E+000	13	1.0046113E-007
2	1	0	0	0	2.899999926739838E-001	-5.2287102E-001	-5.2322030E-001	4.2800799E-005	1.000000000000000E+000	13	-2.2394246E-008
2	1	0	1	0	2.909999926487217E-001	-5.2267092E-001	-5.2316308E-001	5.1707579E-005	1.000000000000000E+000	13	-2.7051495E-008
2	1	0	0	0	2.919999926234595E-001	-5.2247089E-001	-5.2276242E-001	1.6813188E-004	1.000000000000000E+000	13	-8.7893028E-008
2	1	0	1	0	2.929999925981974E-001	-5.2207071E-001	-5.2276242E-001	3.7044301E-004	1.000000000000000E+000	13	-1.9365369E-007
2	1	0	0	0	2.939999925729353E-001	-5.2177060E-001	-5.2219003E-001	3.1254895E-004	1.000000000000000E+000	13	-1.6320995E-007
2	1	0	1	0	2.949999925476732E-001	-5.2127045E-001	-5.2163672E-001	6.3255680E-004	1.000000000000000E+000	13	-3.2996485E-007
2	1	0	0	0	2.959999925224110E-001	-5.2077025E-001	-5.2115977E-001	5.4348895E-004	1.000000000000000E+000	13	-2.8324456E-007
2	1	0	1	0	2.969999924971489E-001	-5.2027005E-001	-5.2060646E-001	6.1856036E-004	1.000000000000000E+000	13	-3.2202652E-007
2	1	0	0	0	2.979999924718868E-001	-5.1976991E-001	-5.2035838E-001	6.5673224E-004	1.000000000000000E+000	13	-3.4173613E-007
2	1	0	1	0	2.989999924466247E-001	-5.1916963E-001	-5.1969063E-001	8.0878375E-004	1.000000000000000E+000	13	-4.2031735E-007
2	1	0	0	0	2.999999924213625E-001	-5.1856941E-001	-5.1898468E-001	9.0612209E-004	1.000000000000000E+000	13	-4.7026347E-007
2	1	0	1	0	3.009999923961004E-001	-5.1806927E-001	-5.1871759E-001	6.2619476E-004	1.000000000000000E+000	13	-3.2481825E-007
2	1	0	0	0	3.019999923708383E-001	-5.1746905E-001	-5.1797348E-001	5.0149986E-004	1.000000000000000E+000	13	-2.5976362E-007
2	1	0	1	0	3.029999923455762E-001	-5.1686883E-001	-5.1740110E-001	9.1375655E-004	1.000000000000000E+000	13	-4.7277865E-007
2	1	0	0	0	3.039999923203141E-001	-5.1636863E-001	-5.1682872E-001	6.5227895E-004	1.000000000000000E+000	13	-3.3711649E-007
2	1	0	1	0	3.049999922950519E-001	-5.1586843E-001	-5.1625633E-001	6.6945626E-004	1.000000000000000E+000	13	-3.4561103E-007
2	1	0	0	0	3.059999922697898E-001	-5.1546830E-001	-5.1604646E-001	7.2162453E-004	1.000000000000000E+000	13	-3.7239178E-007
2	1	0	1	0	3.069999922445277E-001	-5.1506817E-001	-5.1553130E-001	7.2226074E-004	1.000000000000000E+000	13	-3.7234801E-007
2	1	0	0	0	3.079999922192656E-001	-5.1476806E-001	-5.1541686E-001	4.4996780E-004	1.000000000000000E+000	13	-2.3192099E-007
2	1	0	1	0	3.089999921940034E-001	-5.1456797E-001	-5.1493984E-001	3.7235158E-004	1.000000000000000E+000	13	-1.9173866E-007
2	1	0	0	0	3.099999921687413E-001	-5.1436788E-001	-5.1469183E-001	1.6304231E-004	1.000000000000000E+000	13	-8.3916547E-008
2	1	0	1	0	3.109999921434792E-001	-5.1426786E-001	-5.1465368E-001	2.7532036E-005	1.000000000000000E+000	13	-1.4169464E-008
2	1	0	0	0	3.119999921182171E-001	-5.1416785E-001	-5.1461554E-001	4.3024565E-004	1.000000000000000E+000	13	-2.2141110E-007
2	1	0	1	0	3.129999920929549E-001	-5.1426786E-001	-5.1476818E-001	1.4013916E-004	1.000000000000000E+000	13	-7.2139180E-008
2	0	0	0	0	3.139999920676928E-001	-5.1436788E-001	-5.1497805E-001	-7.4895906E-005	1.000000000000000E+000	13	3.8569748E-008
2	0	0	1	0	3.149999920424307E-001	-5.1456797E-001	-5.1490170E-001	-3.0583591E-004	1.000000000000000E+000	13	1.5747543E-007
2	0	0	0	0	3.159999920171686E-001	-5.1486808E-001	-5.1551223E-001	-4.3434801E-004	1.000000000000000E+000	13	2.2391171E-007
2	0	0	1	0	3.169999919919064E-001	-5.1526821E-001	-5.1562673E-001	-6.3793146E-004	1.000000000000000E+000	13	3.2893450E-007
2	0	0	0	0	3.179999919666443E-001	-5.1566839E-001	-5.1618004E-001	-6.8310159E-004	1.000000000000000E+000	13	3.5260339E-007
2	0	0	1	0	3.189999919413822E-001	-5.1616853E-001	-5.1654255E-001	-5.9530616E-004	1.000000000000000E+000	13	3.0750095E-007
2	0	0	0	0	3.199999919161201E-001	-5.1666874E-001	-5.1719123E-001	-6.9837034E-004	1.000000000000000E+000	13	3.6119101E-007
2	0	0	1	0	3.209999918908579E-001	-5.1726896E-001	-5.1766819E-001	-9.7956997E-004	1.000000000000000E+000	13	5.0709224E-007
2	0	0	0	0	3.219999918655958E-001	-5.1786917E-001	-5.1839322E-001	-1.0412813E-003	1.000000000000000E+000	13	5.3979318E-007
2	0	0	1	0	3.229999918403337E-001	-5.1846939E-001	-5.1885116E-001	-6.4238487E-004	1.000000000000000E+000	13	3.3330213E-007
2	0	0	0	0	3.239999918150716E-001	-5.1916963E-001	-5.1963341E-001	-1.0164696E-003	1.000000000000000E+000	13	5.2819155E-007
2	0	0	1	0	3.249999917898094E-001	-5.1986992E-001	-5.2020580E-001	-9.3312759E-004	1.000000000000000E+000	13	4.8541835E-007
2	0	0	0	0	3.259999917645473E-001	-5.2057016E-001	-5.2089262E-001	-8.8732131E-004	1.000000000000000E+000	13	4.6219913E-007
2	0	0	1	0	3.269999917392852E-001	-5.2117038E-001	-5.2154136E-001	-8.7332493E-004	1.000000000000000E+000	13	4.5547506E-007
2	0	0	0	0	3.279999917140231E-001	-5.2187067E-001	-5.2211368E-001	-8.7396108E-004	1.000000000000000E+000	13	4.5630705E-007
2	0	0	1	0	3.289999916887609E-001	-5.2247089E-001	-5.2287686E-001	-8.4342359E-004	1.000000000000000E+000	13	4.4100668E-007
2	0	0	0	0	3.299999916634988E-001	-5.2307111E-001	-5.2362096E-001	-1.1106269E-003	1.000000000000000E+000	13	5.8154751E-007
2	0	0	1	0	3.309999916382367E-001	-5.2357125E-001	-5.2411705E-001	-7.6262635E-004	1.000000000000000E+000	13	3.9970547E-007
2	0	0	0	0	3.319999916129746E-001	-5.2407146E-001	-5.2449864E-001	-7.1936491E-004	1.000000000000000E+000	13	3.7730592E-007
2	0	0	1	0	3.329999915877124E-001	-5.2447158E-001	-5.2486116E-001	-5.9212517E-004	1.000000000000000E+000	13	3.1078349E-007
2	0	0	0	0	3.339999915624503E-001	-5.2487177E-001	-5.2524275E-001	-6.3093333E-004	1.000000000000000E+000	13	3.3139315E-007
2	0	0	1	0	3.349999915371882E-001	-5.2507180E-001	-5.2554798E-001	-4.5597873E-004	1.000000000000000E+000	13	2.3963869E-007
2	0	0	0	0	3.359999915119261E-001	-5.2527189E-001	-5.2570063E-001	-2.0149940E-004	1.000000000000000E+000	13	1.0592836E-007
2	0	0	1	0	3.369999914866639E-001	-5.2547199E-001	-5.2598679E-001	-4.1780685E-004	1.000000000000000E+000	13	2.1976088E-007
2	0	0	0	0	3.379999914614018E-001	-5.2547199E-001	-5.2600592E-001	-1.6841707E-004	1.000000000000000E+000	13	8.8588379E-008
2	0	0	1	0	3.389999914361397E-001	-5.2547199E-001	-5.2615851E-001	-1.0734202E-004	1.000000000000000E+000	13	5.6478918E-008
2	1	0	0	0	3.399999914108776E-001	-5.2537191E-001	-5.2577692E-001	2.6259640E-005	1.000000000000000E+000	13	-1.3806713E-008
2	1	0	1	0	3.409999913856154E-001	-5.2517188E-001	-5.2564341E-001	1.1914462E-004	1.000000000000000E+000	13	-6.2627585E-008
2	1	0	0	0	3.419999913603533E-001	-5.2497178E-001	-5.2541447E-001	1.6240610E-004	1.000000000000000E+000	13	-8.5330512E-008
2	1	0	1	0	3.429999913350912E-001	-5.2457166E-001	-5.2516639E-001	4.0861496E-004	1.000000000000000E+000	13	-2.1459084E-007
2	1	0	0	0	3.439999913098291E-001	-5.2427155E-001	-5.2461308E-001	3.1064032E-004	1.000000000000000E+000	13	-1.6296597E-007
2	1	0	1	0	3.449999912845669E-001	-5.2377135E-001	-5.2419335E-001	5.9056765E-004	1.000000000000000E+000	13	-3.0957165E-007
2	1	0	0	0	3.459999912593048E-001	-5.2327114E-001	-5.2360189E-001	5.4221659E-004	1.000000000000000E+000	13	-2.8390562E-007
2	1	0	1	0	3.469999912340427E-001	-5.2277100E-001	-5.2337295E-001	5.5239577E-004	1.000000000000000E+000	13	-2.8910901E-007
2	1	0	0	0	3.479999912087806E-001	-5.2227080E-001	-5.2272427E-001	6.6373049E-004	1.000000000000000E+000	13	-3.4694804E-007
2	1	0	1	0	3.489999911835184E-001	-5.2167058E-001	-5.2211368E-001	7.4770866E-004	1.000000000000000E+000	13	-3.9038892E-007
2	1	0	0	0	3.499999911582563E-001	-5.2107036E-001	-5.2156043E-001	9.2329946E-004	1.000000000000000E+000	13	-4.8155647E-007
2	1	0	1	0	3.509999911329942E-001	-5.2057016E-001	-5.2094984E-001	6.5482367E-004	1.000000000000000E+000	13	-3.4113029E-007
2	1	0	0	0	3.519999911077321E-001	-5.1996994E-001	-5.2032024E-001	5.5939396E-004	1.000000000000000E+000	13	-2.9106400E-007
2	1	0	1	0	3.529999910824699E-001	-5.1936972E-001	-5.1986235E-001	8.4059365E-004	1.000000000000000E+000	13	-4.3699299E-007
2	1	0	0	0	3.539999910572078E-001	-5.1886952E-001	-5.1932812E-001	6.8090786E-004	1.000000000000000E+000	13	-3.5361461E-007
2	1	0	1	0	3.549999910319457E-001	-5.1836938E-001	-5.1894653E-001	6.7963538E-004	1.000000000000000E+000	13	-3.5269443E-007
2	1	0	0	0	3.559999910066836E-001	-5.1796919E-001	-5.1856494E-001	7.2480552E-004	1.000000000000000E+000	13	-3.7585872E-007
2	1	0	1	0	3.569999909814214E-001	-5.1756907E-001	-5.1783991E-001	7.7379280E-004	1.000000000000000E+000	13	-4.0070080E-007
2	1	0	0	0	3.579999909561593E-001	-5.1726896E-001	-5.1774454E-001	4.2833705E-004	1.000000000000000E+000	13	-2.2176917E-007
2	1	0	1	0	3.589999909308972E-001	-5.1706886E-001	-5.1742017E-001	4.5378497E-004	1.000000000000000E+000	13	-2.3479750E-007
2	1	0	0	0	3.599999909056351E-001	-5.1686883E-001	-5.1719123E-001	1.2677899E-004	1.000000000000000E+000	13	-6.5568983E-008
2	1	0	1	0	3.609999908803729E-001	-5.1676875E-001	-5.1722938E-001	5.0435181E-005	1.000000000000000E+000	13	-2.6086557E-008
2	1	0	0	0	3.619999908551108E-001	-5.1666874E-001	-5.1701951E-001	1.2868759E-004	1.000000000000000E+000	13	-6.6533993E-008
2	1	0	1	0	3.629999908298487E-001	-5.1676875E-001	-5.1715308E-001	2.0503141E-004	1.000000000000000E+000	13	-1.0603262E-007
2	0	0	0	0	3.639999908045866E-001	-5.1686883E-001	-5.1734388E-001	-4.8175574E-005	1.000000000000000E+000	13	2.4923338E-008
2	0	0	1	0	3.649999907793244E-001	-5.1706886E-001	-5.1734388E-001	-2.6893645E-004	1.000000000000000E+000	13	1.3913262E-007
